,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
71,Meada Anchor - 0333,4635125-0333,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,3842682207
72,Meada Anchor - 0334,4635125-0334,,Linha,,20.0,3.9,2.0,40.0,78.0,,,,,,,,10,2020,10-2020,1470677384
73,Meada Anchor - 0335,4635125-0335,,Linha,,6.0,3.9,2.0,12.0,23.4,1.0,0.0,3.5,3.5,0.0,,,10,2020,10-2020,803159515
74,Meada Anchor - 0311,4635125-0311,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,10,2020,10-2020,8964964702
75,Meada Anchor - 0313,4635125-0313,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,10,2020,10-2020,1819830057
76,Meada Anchor - 0314,4635125-0314,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,10,2020,10-2020,6436934866
77,Meada Anchor - 0316,4635125-0316,,Linha,,2.0,3.9,2.0,4.0,7.8,5.0,0.0,17.5,17.5,0.0,,,10,2020,10-2020,1253929576
78,Meada Anchor - 0925,4635125-0925,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,10,2020,10-2020,7083704709
79,Meada Anchor - 0305,4635125-0305,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,7461938545
80,Meada Anchor - 0306,4635125-0306,,Linha,,3.0,3.9,2.0,6.0,11.7,1.0,0.0,3.5,3.5,0.0,,,10,2020,10-2020,5629425271
81,Meada Anchor - 0307,4635125-0307,,Linha,,0.0,3.9,1.75,0.0,0.0,,,,,,,,10,2020,10-2020,127010180
82,Meada Anchor - 0308,4635125-0308,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,10,2020,10-2020,2915685974
83,Meada Anchor - 0309,4635125-0309,,Linha,,4.0,3.9,2.0,8.0,15.6,2.0,0.0,7.0,7.0,0.0,,,10,2020,10-2020,6379652998
84,Meada Anchor - 0310,4635125-0310,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,10,2020,10-2020,4574676515
85,Meada Anchor - 0891,4635125-0891,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,10,2020,10-2020,4440908890
86,Meada Anchor - 0890,4635125-0890,,Linha,,0.0,3.9,2.0,0.0,0.0,,,,,,,,10,2020,10-2020,477700964
87,Meada Anchor - 0901,4635125-0901,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,10,2020,10-2020,4645925997
88,Meada Anchor - 0361,4635125-0361,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,10,2020,10-2020,8727234578
89,Meada Anchor - 0362,4635125-0362,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,10,2020,10-2020,722950542
90,Meada Anchor - 0363,4635125-0363,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,10,2020,10-2020,2365325998
91,Meada Anchor - 0365,4635125-0365,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,10,2020,10-2020,3324242280
92,Meada Anchor - 1045,4635125-1045,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,10,2020,10-2020,9155187441
93,Meada Anchor - 1046,4635125-1046,,Linha,,30.0,3.9,2.0,60.0,117.0,,,,,,,,10,2020,10-2020,2460235324
94,Meada Anchor - 1002,4635125-1002,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,10,2020,10-2020,4600589664
95,Meada Anchor - 1001,4635125-1001,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,985679758
96,Meada Anchor - 1003,4635125-1003,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,10,2020,10-2020,6842746614
97,Meada Anchor - 1004,4635125-1004,,Linha,,5.0,3.9,2.0,10.0,19.5,1.0,0.0,3.5,3.5,0.0,,,10,2020,10-2020,7199469961
98,Meada Anchor - 0372,4635125-0372,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,1349598300
99,Meada Anchor - 0373,4635125-0373,,Linha,,0.0,3.9,1.85,0.0,0.0,,,,,,,,10,2020,10-2020,2728035214
100,Meada Anchor - 0374,4635125-0374,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,10,2020,10-2020,8876874233
101,Meada Anchor - 0375,4635125-0375,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,10,2020,10-2020,8823553176
102,Meada Anchor - 0944,4635125-0944,,Linha,,18.0,3.9,2.0,36.0,70.2,,,,,,,,10,2020,10-2020,5338158299
103,Meada Anchor - 0366,4635125-0366,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,10,2020,10-2020,692458563
104,Meada Anchor - 0367,4635125-0367,,Linha,,8.0,3.9,2.0,16.0,31.2,1.0,0.0,3.5,3.5,0.0,,,10,2020,10-2020,51725635
105,Meada Anchor - 0368,4635125-0368,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,10,2020,10-2020,8671968864
106,Meada Anchor - 0369,4635125-0369,,Linha,,6.0,3.9,2.0,12.0,23.4,1.0,0.0,3.5,3.5,0.0,,,10,2020,10-2020,4321831693
107,Meada Anchor - 0370,4635125-0370,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,10,2020,10-2020,9462375284
108,Meada anchor - 0371,4635125-0371,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,10,2020,10-2020,4505273240
109,Meada Anchor - 0358,4635125-0358,,Linha,,6.0,3.9,2.0,12.0,23.4,2.0,0.0,7.0,7.0,0.0,,,10,2020,10-2020,7868805787
110,Meada Anchor - 0359,4635125-0359,,Linha,,0.0,3.9,1.75,0.0,0.0,,,,,,,,10,2020,10-2020,3800110070
111,Meada Anchor - 0360,4635125-0360,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,10,2020,10-2020,4259325264
112,Novelo Anchor - 00046,4592108-00046,,Linha,,4.0,9.8,5.9,23.6,39.2,,,,,,,,10,2020,10-2020,5370203745
113,Novelo Anchor - 00291,4592108-00291,,Linha,,6.0,9.5,5.9,35.4,57.0,2.0,0.0,17.6,17.6,0.0,,,10,2020,10-2020,1867913156
114,Novelo Anchor - 00255,4592108-00255,,Linha,,3.0,9.5,5.9,17.7,28.5,3.0,0.07,26.33,26.33,0.0,,,10,2020,10-2020,5631907808
115,Novelo Anchor - 00307,4592108-00307,,Linha,,5.0,9.5,5.9,29.5,47.5,3.0,0.07,26.33,26.33,0.0,,,10,2020,10-2020,8490041576
116,Novelo Anchor - 00304,4592108-00304,,Linha,,6.0,9.5,5.9,35.4,57.0,2.0,0.05,17.55,17.55,0.0,,,10,2020,10-2020,608144312
117,Novelo Anchor - 00134,4592108-00134,,Linha,,7.0,9.8,5.9,41.3,68.6,1.0,0.07,8.73,8.73,0.0,,,10,2020,10-2020,9896157745
118,Novelo Anchor - 00001BRANCO,4592108-00001,,Linha,,0.0,8.8,5.9,0.0,0.0,,,,,,,,10,2020,10-2020,5769973814
119,Novelo Anchor - 00403,4592108-00403,,Linha,,0.0,9.5,5.9,0.0,0.0,1.0,0.05,8.75,8.75,0.0,,,10,2020,10-2020,5134958445
120,Novelo Anchor - 00188,4592108-00188,,Linha,,1.0,9.5,5.9,5.9,9.5,,,,,,,,10,2020,10-2020,5271414422
121,Novelo Anchor - 00130,4592108-00130,,Linha,,7.0,8.8,5.9,41.3,61.6,,,,,,,,10,2020,10-2020,964171877
122,Novelo Anchor - 00357,4592108-00357,,Linha,,0.0,9.5,5.9,0.0,0.0,,,,,,,,10,2020,10-2020,2309473405
123,Novelo Anchor - 01217,4592108-01217,,Linha,,8.0,9.5,5.9,47.2,76.0,1.0,0.0,8.8,8.8,0.0,,,10,2020,10-2020,6142615975
124,Novelo Anchor - 00368,4592108-00368,,Linha,,3.0,9.5,5.9,17.7,28.5,,,,,,,,10,2020,10-2020,5461335362
125,Novelo Anchor - 00376,4592108-00376,,Linha,,1.0,9.5,5.9,5.9,9.5,,,,,,,,10,2020,10-2020,7997541223
126,Novelo Anchor - 01202,4592108-01202,,Linha,,4.0,9.5,5.9,23.6,38.0,1.0,0.0,8.8,8.8,0.0,,,10,2020,10-2020,2967464238
127,Novelo Anchor - 00101,4592108-00101,,Linha,,3.0,9.5,5.9,17.7,28.5,1.0,0.0,8.8,8.8,0.0,,,10,2020,10-2020,1879675122
128,Meada Anchor - 0380,4635125-0380,,Linha,,12.0,3.9,2.0,24.0,46.8,2.0,0.0,7.0,7.0,0.0,,,10,2020,10-2020,1891072049
129,Meada Anchor - 0381,4635125-0381,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,10,2020,10-2020,7771525449
130,Meada Anchor - 0382,4635125-0382,,Linha,,29.0,3.9,2.0,58.0,113.1,,,,,,,,10,2020,10-2020,7926755679
131,Meada Anchor - 0276,4635125-0276,,Linha,,21.0,3.9,2.0,42.0,81.9,,,,,,,,10,2020,10-2020,7888278343
132,Meada Anchor - 1082,4635125-1082,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,10,2020,10-2020,8315505841
133,Meada Anchor - 1084,4635125-1084,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,10,2020,10-2020,9824066242
134,Meada Anchor - 1086,4635125-1086,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,10,2020,10-2020,6886364499
135,Meada Anchor - 1088,4635125-1088,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,10,2020,10-2020,3113094613
136,Meada Anchor - 1009,4635125-1009,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,10,2020,10-2020,4362583616
137,Meada Anchor - 0881,4635125-0881,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,10,2020,10-2020,1848593899
138,Meada Anchor - 0376,4635125-0376,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,10,2020,10-2020,7641371643
139,Meada Anchor - 0378,4635125-0378,,Linha,,11.0,3.9,2.0,22.0,42.9,1.0,0.0,3.5,3.5,0.0,,,10,2020,10-2020,7920459681
140,Meada Anchor - 0379,4635125-0379,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,10,2020,10-2020,1113125691
141,Meada Anchor - 0778,4635125-0778,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,10,2020,10-2020,3102042705
142,Meada Anchor - 1008,4635125-1008,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,10,2020,10-2020,9499558593
143,Meada Anchor - 0914,4635125-0914,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,10,2020,10-2020,5071395104
144,Meada Anchor - 1007,4635125-1007,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,10,2020,10-2020,1182114828
145,Meada Anchor - 0936,4635125-0936,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,4893761210
146,Meada Anchor - 0882,4635125-0882,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,10,2020,10-2020,9200794724
147,Meada Anchor - 0883,4635125-0883,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,2613887055
148,Meada Anchor - 0884,4635125-0884,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,10,2020,10-2020,9799163912
149,Meada Anchor - 0347,4635125-0347,,Linha,,13.0,3.9,2.0,26.0,50.7,,,,,,,,10,2020,10-2020,7670013400
150,Meada Anchor - 0349,4635125-0349,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,10,2020,10-2020,4508009073
151,Meada Anchor - 0355,4635125-0355,,Linha,,13.0,3.9,2.0,26.0,50.7,,,,,,,,10,2020,10-2020,1257729139
152,Meada Anchor - 0357,4635125-0357,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,10,2020,10-2020,5703231202
153,Meada Anchor - 1010,4635125-1010,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,10,2020,10-2020,8611492386
154,Meada Anchor - 1047,4635125-1047,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,10,2020,10-2020,6781956076
155,Meada Anchor - 1048,4635125-1048,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,10,2020,10-2020,2738511495
156,Meada Anchor - 1049,4635125-1049,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,10,2020,10-2020,9078374317
157,Meada Anchor - 0351,4635125-0351,,Linha,,24.0,3.9,2.0,48.0,93.6,,,,,,,,10,2020,10-2020,3691227499
158,Meada Anchor - 0352,4635125-0352,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,10,2020,10-2020,1008897205
159,Meada Anchor - 1011,4635125-1011,,Linha,,5.0,3.9,2.0,10.0,19.5,1.0,0.18,3.32,3.32,0.0,,,10,2020,10-2020,7625104632
160,Meada Anchor - 1012,4635125-1012,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,5608121464
161,Meada Anchor - 0868,4635125-0868,,Linha,,14.0,3.9,2.0,28.0,54.6,,,,,,,,10,2020,10-2020,9049386492
162,Meada Anchor - 9575,4635125-9575,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,10,2020,10-2020,7008192212
163,Meada Anchor - 1013,4635125-1013,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,10,2020,10-2020,5348483915
164,Meada Anchor - 1014,4635125-1014,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,10,2020,10-2020,341312286
165,Meada Anchor - 0336,4635125-0336,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,10,2020,10-2020,3406260196
166,Meada Anchor - 0337,4635125-0337,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,10,2020,10-2020,5640392828
167,Meada Anchor - 0338,4635125-0338,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,10,2020,10-2020,3439209029
168,Meada Anchor - 5975,4635125-5975,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,10,2020,10-2020,478381085
169,Meada Anchor - 0340,4635125-0340,,Linha,,19.0,3.9,2.0,38.0,74.1,,,,,,,,10,2020,10-2020,5795630662
170,Meada Anchor - 0341,4635125-0341,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,10,2020,10-2020,5400473021
171,Meada Anchor - 0006,124054,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,10,2020,10-2020,7333996063
172,Meada Anchor - 0008,124055,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,10,2020,10-2020,9332683663
173,Meada Anchor - 0009,4635125-0009,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,10,2020,10-2020,3110056901
174,Meada Anchor - 0010,124056,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,10,2020,10-2020,8122555937
175,Meada Anchor - 0011,124057,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,10,2020,10-2020,9767989175
176,Meada Anchor - 0013,4635125-0013,,Linha,,0.0,3.9,1.85,0.0,0.0,,,,,,,,10,2020,10-2020,9302459586
177,Meada Anchor - 1020,4635125-1020,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,10,2020,10-2020,7405230854
178,Meada Anchor - 1021,4635125-1021,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,10,2020,10-2020,6572384174
179,Meada Anchor - 1022,4635125-1022,,Linha,,12.0,3.9,1.85,22.2,46.8,,,,,,,,10,2020,10-2020,5702661141
180,Meada Anchor - 1023,4635125-1023,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,10,2020,10-2020,4334003440
181,Meada Anchor - 1024,4635125-1024,,Linha,,15.0,3.9,2.0,30.0,58.5,,,,,,,,10,2020,10-2020,3246218870
182,Meada Anchor - 1025,4635125-1025,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,10,2020,10-2020,5419357447
183,Meada Anchor - 1015,4635125-1015,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,10,2020,10-2020,7328357946
184,Meada Anchor - 0023,4635125-0023,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,10,2020,10-2020,5892269645
185,Meada Anchor - 0024,4635125-0024,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,10,2020,10-2020,4549636288
186,Meada Anchor - 0025,4635125-0025,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,10,2020,10-2020,2325278905
187,Meada Anchor - 0026,4635125-0026,,Linha,,5.0,3.9,2.0,10.0,19.5,1.0,0.0,3.5,3.5,0.0,,,10,2020,10-2020,546288086
188,Meada Anchor - 0027,4635125-0027,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,10,2020,10-2020,2207266132
