,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
732,COSTURA DRIMA - 6091,N126100-006091,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,04,2021,04-2021,5713945499
733,COSTURA DRIMA - 6092,N126100-006092,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,04,2021,04-2021,1135266748
734,COSTURA DRIMA - 5828,N126100-005828,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,04,2021,04-2021,9640132930
735,COSTURA DRIMA - 0907,N126100-00907,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,04,2021,04-2021,8604901397
736,COSTURA DRIMA - 6094,N126100-006094,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,04,2021,04-2021,4925459842
737,COSTURA DRIMA - 5878,N126100-005876,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,04,2021,04-2021,276632023
738,COSTURA DRIMA - 6097,N126100-006097,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,04,2021,04-2021,239442524
739,COSTURA DRIMA - 0227,N126100-00227,,Linha,,10.0,2.5,1.17,11.7,25.0,,,,,,,,04,2021,04-2021,8795436439
740,COSTURA DRIMA - 0476,N126100-00476,,Linha,,5.0,2.5,1.2,6.0,12.5,1.0,0.0,2.5,2.5,0.0,,,04,2021,04-2021,8390072864
741,COSTURA DRIMA - 0130,N126100-00100,,Linha,,6.0,2.5,1.2,7.2,15.0,1.0,0.0,2.5,2.5,0.0,,,04,2021,04-2021,2320608198
742,COSTURA DRIMA - 5831,N126100-005831,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,04,2021,04-2021,362886085
743,COSTURA DRIMA - 5724,N126100-005724,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,04,2021,04-2021,6696930173
744,COSTURA DRIMA - 0604,N126100-00604,,Linha,,2.0,2.5,1.2,2.4,5.0,1.0,0.0,2.5,2.5,0.0,,,04,2021,04-2021,8082029218
745,COSTURA DRIMA - 6030,N126100-006030,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,04,2021,04-2021,7632383079
746,COSTURA DRIMA - 0245,N126100-00245,,Linha,,4.0,2.5,1.2,4.8,10.0,,,,,,,,04,2021,04-2021,6652958373
747,COSTURA DRIMA - 5899,N126100-005899,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,04,2021,04-2021,7450399472
748,COSTURA DRIMA - 5926,N126100-005926,,Linha,,19.0,2.5,1.2,22.8,47.5,,,,,,,,04,2021,04-2021,1661156504
749,COSTURA DRIMA - 0350,N126100-00350,,Linha,,20.0,2.5,1.2,24.0,50.0,,,,,,,,04,2021,04-2021,9246818802
750,COSTURA DRIMA - 6000,N126100-00600,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,04,2021,04-2021,8210311514
751,COSTURA DRIMA - 0017,N126100-0017,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,04,2021,04-2021,8603571327
752,COSTURA DRIMA - 0291,N126100-00291,,Linha,,11.0,2.5,1.2,13.2,27.5,,,,,,,,04,2021,04-2021,6743935374
753,COSTURA DRIMA - 5886,N126100-005886,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,04,2021,04-2021,8486406344
754,COSTURA DRIMA - 5077,N126100-005077,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,04,2021,04-2021,5113791255
755,COSTURA DRIMA - 0294,N126100-00294,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,04,2021,04-2021,3130880290
756,COSTURA DRIMA - 6007,N126100-006007,,Linha,,3.0,2.5,1.2,3.6,7.5,1.0,0.0,2.5,2.5,0.0,,,04,2021,04-2021,1546845017
757,COSTURA DRIMA - 5883,N126100-005883,,Linha,,11.0,2.5,1.2,13.2,27.5,,,,,,,,04,2021,04-2021,8268860778
758,COSTURA DRIMA - 5896,N126100-005896,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,04,2021,04-2021,3972987490
759,COSTURA DRIMA - 5836,N126100-005836,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,04,2021,04-2021,3103504890
760,COSTURA DRIMA - 0285,N126100-00285,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,04,2021,04-2021,8837020735
761,COSTURA DRIMA - 0287,N126100-00287,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,04,2021,04-2021,9243684307
762,COSTURA DRIMA - 0270,N126100-00270,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,04,2021,04-2021,2003170430
763,COSTURA DRIMA - 0272,N126100-00272,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,04,2021,04-2021,8788308276
764,COSTURA DRIMA - 0407,N126100-00407,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,04,2021,04-2021,5549489739
765,COSTURA DRIMA - 0708,N126100-00708,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,04,2021,04-2021,4509352286
766,COSTURA DRIMA - 0449,N126100-00449,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,04,2021,04-2021,8023621368
767,COSTURA DRIMA - 6105,N126100-006105,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,04,2021,04-2021,6923335365
768,COSTURA DRIMA - 6107,N126100-006107,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,04,2021,04-2021,2060574106
769,COSTURA DRIMA - 6106,N126100-006106,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,04,2021,04-2021,7608270553
770,COSTURA DRIMA - 6045,N126100-006045,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,04,2021,04-2021,8373151027
771,COSTURA DRIMA - 5838,N126100-005838,,Linha,,15.0,2.5,1.2,18.0,37.5,,,,,,,,04,2021,04-2021,7674745710
772,COSTURA DRIMA - 5837,N126100-005837,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,04,2021,04-2021,2396302753
773,CX SEXTAVADA TAMPA SAPATO 15X15X6,098953,,MDF,,28.0,5.5,2.9,81.2,154.0,10.0,0.0,55.0,55.0,0.0,,,04,2021,04-2021,3967894342
774,CX TAMPA SAPATO 13X13X7,098954,,MDF,,14.0,4.5,2.15,30.1,63.0,1.0,0.0,4.5,4.5,0.0,,,04,2021,04-2021,9592555221
775,MOLDURA LASER OVAL ARABESCO 3MM 30X22,098955,,MDF,,7.0,12.0,6.0,42.0,84.0,,,,,,,,04,2021,04-2021,9327056059
776,MALETA C/ ALÇA E FECHO 21X15X6,098957,,MDF,,1.0,21.0,10.55,10.55,21.0,,,,,,,,04,2021,04-2021,1910906056
777,PORTA CAPSULA 5 GAV C/ VIDRO ,098958,,MDF,,0.0,64.0,31.9,0.0,0.0,,,,,,,,04,2021,04-2021,4544553137
778,CX TAMPA SAPATO 15X15X5 VAZADA LASER SINO DE NATAL,098959,,MDF,,1.0,7.6,3.8,3.8,7.6,,,,,,,,04,2021,04-2021,9463045943
779,CX TAMPA SAPATO 15X15X5 VAZADA LASER BONECO DE NEVE / PAPAI NOEL,098960,,MDF,,1.0,17.0,8.5,8.5,17.0,,,,,,,,04,2021,04-2021,5243466461
780,EXPOSITOR DA BARBIE 8 DIV 59X42X7,098961,,MDF,,1.0,65.0,33.0,33.0,65.0,,,,,,,,04,2021,04-2021,3838935749
781,"PORTA RETRATO LASERURSO DE COROA 28X6X23,5",098962,,MDF,,1.0,15.0,7.9,7.9,15.0,,,,,,,,04,2021,04-2021,3887005673
782,PLACA CASAMENTO LASER LISA C/ CABO LÁ VEM A NOIVA !!,098963,,MDF,,2.0,12.0,5.25,10.5,24.0,,,,,,,,04,2021,04-2021,6319762846
783,"TRIO DE CSIXA REDONDA BOLO FAKE 31X8/26X8/16,5X8",098964,,MDF,,1.0,35.0,17.9,17.9,35.0,,,,,,,,04,2021,04-2021,7032261731
784,PORTA CLIPS 8X8X7,098965,,MDF,,30.0,2.0,1.0,30.0,60.0,,,,,,,,04,2021,04-2021,8409827421
785,CUPULA LASER PASSA FITA 21X21X17,098966,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,04,2021,04-2021,9972344863
786,PORTA GUARDANAPO LASER COROA ,098967,,MDF,,10.0,5.0,2.5,25.0,50.0,,,,,,,,04,2021,04-2021,2587836426
787,PORTA GUARDANAPO LASER COROA,098968,,MDF,,11.0,5.0,2.5,27.5,55.0,,,,,,,,04,2021,04-2021,9817636820
788,PORTA GUARDANAPO LASER CISNE,098969,,MDF,,6.0,5.0,2.5,15.0,30.0,,,,,,,,04,2021,04-2021,4269021448
789,PORTA RETRATO C/BASE VERTICAL 19X6X21,098970,,MDF,,15.0,4.9,2.5,37.5,73.5,,,,,,,,04,2021,04-2021,6964540902
790,PORTA RETRATO C/BASE HORIZONTAL 24X6X16,20098971,,MDF,,17.0,4.9,2.5,42.5,83.3,,,,,,,,04,2021,04-2021,5850864247
791,PORTA RETRATO VAZADO MARGARIDA  24X19,098971,,MDF,,3.0,8.5,4.25,12.75,25.5,,,,,,,,04,2021,04-2021,6232054029
792,PORTA LÁPIS COM  CLIPS 8X8X5,098972,,MDF,,2.0,4.8,2.4,4.8,9.6,,,,,,,,04,2021,04-2021,4947460505
793,CX PASSA FITA 8X8X5,098973,,MDF,,22.0,3.8,1.45,31.9,83.6,,,,,,,,04,2021,04-2021,2850124714
794,CX TAMPA BANDEJA 27X27X12,098974,,MDF,,1.0,21.0,10.5,10.5,21.0,,,,,,,,04,2021,04-2021,1661297758
795,PORTA PAPEL TOALHA BULE,098975,,MDF,,1.0,7.8,3.5,3.5,7.8,,,,,,,,04,2021,04-2021,1873685032
796,PORTA PAPEL TOALHA GALINHA,098976,,MDF,,1.0,7.8,3.5,3.5,7.8,,,,,,,,04,2021,04-2021,8489156932
797,PORTA CHAVE 20X20,098977,,MDF,,2.0,5.8,2.8,5.6,11.6,,,,,,,,04,2021,04-2021,6084793422
798,CX CHÁ PARAFUSO LASER 6 DIV 24X16X9,098978,,MDF,,0.0,13.8,6.9,0.0,0.0,,,,,,,,04,2021,04-2021,4230573148
799,"CX CAFÉ 25 CAPSULAS 30,5X30,5X6",098979,,MDF,,1.0,37.0,18.5,18.5,37.0,,,,,,,,04,2021,04-2021,4644673057
800,"CX CAFÉ 12 CÁPSULAS 28X22X6,5",098980,,MDF,,1.0,17.8,8.9,8.9,17.8,,,,,,,,04,2021,04-2021,7188341912
801,CX SUCO LASER 12X11X16,098981,,MDF,,1.0,7.8,3.9,3.9,7.8,,,,,,,,04,2021,04-2021,7076671458
802,BAÚ C/ ALÇA DE METAL 31X20X22,098982,,MDF,,0.0,49.0,19.9,0.0,0.0,,,,,,,,04,2021,04-2021,6829957207
803,ADEGA LASER PORTA ROLHA/VINHOE TAÇAS,098983,,MDF,,2.0,70.0,35.0,70.0,140.0,,,,,,,,04,2021,04-2021,9375537699
804,PORTA CHAVES C/ESPELHO REDONDO,098984,,MDF,,0.0,14.9,7.5,0.0,0.0,,,,,,,,04,2021,04-2021,5321616852
805,BANDEJA RETANGULAR P/CAMA TRABALHADA 50X35X22,098985,,MDF,,1.0,28.0,12.9,12.9,28.0,,,,,,,,04,2021,04-2021,1903398108
806,"QUADRO P/ROLHA WINE 26,50,26,5X5",098986,,MDF,,2.0,32.0,15.9,31.8,64.0,,,,,,,,04,2021,04-2021,7000112884
807,QUADRO P/ROLHA BEER 41X31,098987,,MDF,,1.0,50.0,25.5,25.5,50.0,,,,,,,,04,2021,04-2021,2663603191
808,PORTA CHAVE CASA 10X14,098988,,MDF,,15.0,3.5,1.8,27.0,52.5,,,,,,,,04,2021,04-2021,5396511516
809,CX TAPA SAPATO 7X7X5,098989,,MDF,,47.0,2.4,1.05,49.35,112.8,,,,,,,,04,2021,04-2021,6577001510
810,CX TAMPA SAPATO 6X6X5,098990,,MDF,,37.0,2.0,0.95,35.15,74.0,,,,,,,,04,2021,04-2021,6019955867
811,CX PASSA FITA 10X10X5,098991,,MDF,,0.0,3.5,1.65,0.0,0.0,,,,,,,,04,2021,04-2021,5955798229
812,CX TAMPA SAPATO 20X20X10,098992,,MDF,,2.0,10.8,5.2,10.4,21.6,,,,,,,,04,2021,04-2021,350824566
813,CX P/MINI VINHO TAMPA SAPATO 19X6X6,098993,,MDF,,20.0,3.5,1.6,32.0,70.0,,,,,,,,04,2021,04-2021,4345412007
814,NICHO QUADRADO 25X25X18,098994,,MDF,,1.0,16.5,8.2,8.2,16.5,,,,,,,,04,2021,04-2021,8870899903
815,NICHO QUADRADO 30X30X18,098995,,MDF,,-1.0,21.0,10.3,-10.3,-21.0,,,,,,,,04,2021,04-2021,537669158
816,NICHO QUADRADO 20X20X18,098996,,MDF,,1.0,12.5,5.85,5.85,12.5,,,,,,,,04,2021,04-2021,3492380304
817,RESINA DIVINO COM EXPLENDOR MEDIO ,098997,,RESINAS,,1.0,11.4,6.15,6.15,11.4,,,,,,,,04,2021,04-2021,8225118663
818,RESINA APLIQUE PAR DE SAPATOS C/LAÇO,098998,,RESINAS,,1.0,14.0,7.15,7.15,14.0,,,,,,,,04,2021,04-2021,291337011
819,NICHO RETANGULAR 40X50X18,098999,,MDF,,0.0,28.5,14.15,0.0,0.0,,,,,,,,04,2021,04-2021,3151697155
820,NICHO RETANGULAR 30X40X18,099000,,MDF,,0.0,23.0,11.3,0.0,0.0,,,,,,,,04,2021,04-2021,4056449383
821,NICHO RETANGULAR 25X35X18,099001,,MDF,,0.0,21.0,10.4,0.0,0.0,,,,,,,,04,2021,04-2021,5585659049
822,NICHO RETANGULAR 30X20X18,099002,,MDF,,0.0,18.0,9.0,0.0,0.0,,,,,,,,04,2021,04-2021,3687112296
823,RESINA MINI SAPATO DE BONECA ,099003,,RESINAS,,1.0,6.5,3.25,3.25,6.5,,,,,,,,04,2021,04-2021,1659628989
824,RESINA APLIQUE PAR DE SAPATOS INFANTIL,099004,,RESINAS,,1.0,16.8,8.9,8.9,16.8,,,,,,,,04,2021,04-2021,7780485846
825,TINTA PVA ENVELHECEDOR AMBAR,099005,,Tinta,,1.0,15.0,8.5,8.5,15.0,,,,,,,,04,2021,04-2021,2611656063
826,TINTA PVA METAL - 100ML- OURO RICO,099006,,Tinta,,0.0,15.0,10.5,0.0,0.0,,,,,,,,04,2021,04-2021,4334082533
827,TINTA PVA GEL ENVELHECEDOR 100 ML NOGUEIRA,099007,,Tinta,,1.0,15.0,8.5,8.5,15.0,,,,,,,,04,2021,04-2021,9778092366
828,TINTA PVA GEL ENVELHECEDOR 100ML TABACO,099008,,Tinta,,1.0,15.0,8.5,8.5,15.0,,,,,,,,04,2021,04-2021,8482900140
829,TINTA PVA GEL ENVELHECEDOR 100ML PRATA,099009,,Tinta,,0.0,15.0,10.9,0.0,0.0,,,,,,,,04,2021,04-2021,5334874351
830,QUADRO OVAL FUNDO SOLTO 30X25,099010,,MDF,,0.0,15.0,7.5,0.0,0.0,,,,,,,,04,2021,04-2021,5562917336
831,CUPULA LASER VAZADA COROA N 2,099011,,MDF,,1.0,15.0,7.9,7.9,15.0,,,,,,,,04,2021,04-2021,6670623676
832,"APLIQUE LASE BRASÃO 10X10,5",099012,,MDF,,3.0,5.0,2.5,7.5,15.0,,,,,,,,04,2021,04-2021,7768774573
833,APLIQUE LASE BRASÃO 14X11,099013,,MDF,,6.0,7.0,3.5,21.0,42.0,,,,,,,,04,2021,04-2021,4354838647
834,APLIQUE LASER MANDALA OVAL ,099014,,MDF,,9.0,6.0,3.3,29.7,54.0,,,,,,,,04,2021,04-2021,8497887150
835,QUADRO MOEDAS OLIMPICAS,099015,,MDF,,1.0,16.0,7.9,7.9,16.0,,,,,,,,04,2021,04-2021,6902754030
836,APLIQUE LASER TERÇO 40X19,099016,,MDF,,3.0,13.9,6.5,19.5,41.7,,,,,,,,04,2021,04-2021,3722697876
837,"MANDALA VAZADA MEIO LISO 12,5X12,5",099017,,MDF,,1.0,6.6,3.9,3.9,6.6,,,,,,,,04,2021,04-2021,9440876499
838,MANDALA VAZADA MEIO LISO ,099018,,MDF,,3.0,3.9,2.0,6.0,11.7,,,,,,,,04,2021,04-2021,6905626883
839,APLIQUE LASER CARRUAGEM,099019,,MDF,,1.0,4.4,2.2,2.2,4.4,,,,,,,,04,2021,04-2021,3975096011
840,RECORTE LETRA 8CM A,099020,,MDF,,0.0,3.5,1.5,0.0,0.0,,,,,,,,04,2021,04-2021,1141446263
841,RECORTE LETRA 8CM B,099021,,MDF,,15.0,3.5,1.5,22.5,52.5,,,,,,,,04,2021,04-2021,4734242012
842,RECORTE LETRA 8CM C,099022,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,04,2021,04-2021,1995576353
843,RECORTE LETRA 8CM D,099023,,MDF,,1.0,3.5,1.5,1.5,3.5,,,,,,,,04,2021,04-2021,3728535674
844,RECORTE LETRA 8CM E,099024,,MDF,,3.0,3.5,1.5,4.5,10.5,,,,,,,,04,2021,04-2021,6500576910
845,RECORTE LETRA 8CM F,099025,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,04,2021,04-2021,8134341457
846,RECORTE LETRA 8CM G,099026,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,04,2021,04-2021,1218387197
847,RECORTE LETRA 8CM H,099027,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,04,2021,04-2021,8429201721
848,RECORTE LETRA 8CM I,099028,,MDF,,0.0,2.5,0.9,0.0,0.0,,,,,,,,04,2021,04-2021,1228414379
849,RECORTE LETRA 8CM J,099029,,MDF,,7.0,3.5,1.5,10.5,24.5,,,,,,,,04,2021,04-2021,4233770246
850,RECORTE LETRA 8CM K,099030,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,04,2021,04-2021,8112140109
851,RECORTE LETRA 8CM L,099031,,MDF,,14.0,3.5,1.5,21.0,49.0,,,,,,,,04,2021,04-2021,168899856
852,RECORTE LETRA 8CM M,099032,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,04,2021,04-2021,7510401772
853,RECORTE LETRA 8CM N,099033,,MDF,,4.0,3.5,1.5,6.0,14.0,,,,,,,,04,2021,04-2021,9235511373
854,RECORTE LETRA 8CM O,099034,,MDF,,4.0,3.5,1.5,6.0,14.0,,,,,,,,04,2021,04-2021,3266733145
855,RECORTE LETRA 8CM P,099035,,MDF,,7.0,3.5,1.5,10.5,24.5,,,,,,,,04,2021,04-2021,3386439390
856,RECORTE LETRA 8CM Q,099036,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,04,2021,04-2021,3948883191
857,RECORTE LETRA 8CM R,099037,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,04,2021,04-2021,9587553779
858,RECORTE LETRA 8CM S,099038,,MDF,,5.0,3.5,1.5,7.5,17.5,,,,,,,,04,2021,04-2021,5305627383
859,RECORTE LETRA 8CM T,099039,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,04,2021,04-2021,5247585137
860,RECORTE LETRA 8CM V,099040,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,04,2021,04-2021,1660798858
861,RECORTE LETRA 8CM U,099041,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,04,2021,04-2021,1019765751
862,RECORTE LETRA 8CM W,099042,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,04,2021,04-2021,2488753515
863,RECORTE LETRA 8CM X,099043,,MDF,,5.0,3.5,1.5,7.5,17.5,,,,,,,,04,2021,04-2021,9294526638
864,RECORTE LETRA 8CM Y,099044,,MDF,,1.0,3.5,1.5,1.5,3.5,,,,,,,,04,2021,04-2021,2435892407
865,RECORTE LETRA 8CM Z,099045,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,04,2021,04-2021,37771925
866,"PORTA GRAVATA 14X37,5",099046,,MDF,,1.0,7.0,3.5,3.5,7.0,,,,,,,,04,2021,04-2021,4275774153
867,CACHEPOT LISO 9X9X11,099047,,MDF,,10.0,2.8,1.4,14.0,28.0,,,,,,,,04,2021,04-2021,5982799328
868,TAMPA MAX CROCHE QUADRADA LISA 20X20,099048,,MDF,,1.0,5.8,2.9,2.9,5.8,,,,,,,,04,2021,04-2021,5066152706
869,TAMPA MAX CROCHE QUADRADO 25X25,099049,,MDF,,0.0,7.9,3.8,0.0,0.0,1.0,0.0,7.9,7.9,0.0,,,04,2021,04-2021,5758129626
870,TAMPA MAX CROCHE REDONDO LISO 15CM,099050,,MDF,,0.0,3.8,1.9,0.0,0.0,,,,,,,,04,2021,04-2021,3247111475
871,TAMPA MAX CROCHE REDONDO LISO 20CM,099051,,MDF,,0.0,5.8,2.9,0.0,0.0,,,,,,,,04,2021,04-2021,7931116186
872,CAIXOTE  MINI P 8X6X5,099052,,MDF,,3.0,2.9,1.5,4.5,8.7,,,,,,,,04,2021,04-2021,192038134
873,CAIXOTE  MINI M 10X8X6,099053,,MDF,,12.0,3.8,1.9,22.8,45.6,,,,,,,,04,2021,04-2021,1851827966
874,CAIXOTE  MINI G 12X10X6,099054,,MDF,,8.0,4.4,2.2,17.6,35.2,,,,,,,,04,2021,04-2021,5171177433
875,CAIXOTE 14X17,099055,,MDF,,1.0,7.9,3.8,3.8,7.9,,,,,,,,04,2021,04-2021,8669440927
876,CAIXOTE  28X15,099056,,MDF,,0.0,12.5,6.25,0.0,0.0,,,,,,,,04,2021,04-2021,9228689670
877,CAIXOTE  30X17,099057,,MDF,,2.0,15.2,7.9,15.8,30.4,,,,,,,,04,2021,04-2021,1841643347
878,PORTA LACINHOS COROA ,099058,,MDF,,3.0,28.0,15.0,45.0,84.0,,,,,,,,04,2021,04-2021,4120897365
879,PORTA MEDALHAS ,099059,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,04,2021,04-2021,8917723656
880,PORTA LACINHOS CABIDE,099060,,MDF,,1.0,18.0,10.0,10.0,18.0,,,,,,,,04,2021,04-2021,9914260652
881,COFRE PAREDE PARA NOSSO CASAMENTO,099061,,MDF,,1.0,38.0,25.0,25.0,38.0,,,,,,,,04,2021,04-2021,5636892602
882,guardanapos papel p/decoupage,099063,,PAPELARIA,,272.0,2.5,1.5,408.0,680.0,,,,,,,,04,2021,04-2021,5637421793
883,RECORTE LETRA 12CM- A,099064,,MDF,,3.0,4.5,1.8,5.4,13.5,,,,,,,,04,2021,04-2021,187877632
884,RECORTE LETRA 12CM- B,099065,,MDF,,4.0,4.5,1.8,7.2,18.0,,,,,,,,04,2021,04-2021,6742560598
885,RECORTE LETRA 12CM- C,099066,,MDF,,5.0,4.5,1.8,9.0,22.5,,,,,,,,04,2021,04-2021,7516486750
886,RECORTE LETRA 12CM- D,099067,,MDF,,6.0,4.5,1.8,10.8,27.0,,,,,,,,04,2021,04-2021,2460527370
887,RECORTE LETRA 12CM- E,099068,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,04,2021,04-2021,6449961280
888,RECORTE LETRA 12CM- F,099069,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,04,2021,04-2021,3542053935
889,RECORTE LETRA 12CM- G,099070,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,04,2021,04-2021,19948460
890,RECORTE LETRA 12CM- H,099071,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,04,2021,04-2021,1116760627
891,RECORTE LETRA 12CM- I,099072,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,04,2021,04-2021,4335320560
892,RECORTE LETRA 12CM- K,099073,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,04,2021,04-2021,763911321
893,RECORTE LETRA 12CM- L,099074,,MDF,,0.0,4.5,2.0,0.0,0.0,,,,,,,,04,2021,04-2021,466764159
894,RECORTE LETRA 12CM- M,099075,,MDF,,7.0,4.5,2.5,17.5,31.5,,,,,,,,04,2021,04-2021,854233214
895,RECORTE LETRA 12CM- N,099076,,MDF,,1.0,4.5,2.0,2.0,4.5,,,,,,,,04,2021,04-2021,9055534180
896,RECORTE LETRA 12CM- O,099077,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,04,2021,04-2021,7635123123
897,RECORTE LETRA 12CM- P,099078,,MDF,,12.0,4.5,2.0,24.0,54.0,,,,,,,,04,2021,04-2021,9369170019
898,RECORTE LETRA 12CM- Q,099079,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,04,2021,04-2021,1784465864
899,RECORTE LETRA 12CM- R,099080,,MDF,,3.0,4.5,2.0,6.0,13.5,,,,,,,,04,2021,04-2021,5810585916
900,RECORTE LETRA 12CM- S,099081,,MDF,,0.0,4.5,1.2,0.0,0.0,,,,,,,,04,2021,04-2021,1157259200
901,RECORTE LETRA 12CM- W,099082,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,04,2021,04-2021,7261144532
902,RECORTE LETRA - U,099083,,MDF,,0.0,3.8,1.2,0.0,0.0,,,,,,,,04,2021,04-2021,8999496293
903,RECORTE LETRA 12CM- X,099084,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,04,2021,04-2021,5330553355
904,RECORTE LETRA 12CM- V,099085,,MDF,,0.0,4.5,1.2,0.0,0.0,,,,,,,,04,2021,04-2021,6968747978
905,RECORTE LETRA 12CM- Y,099086,,MDF,,1.0,4.5,2.0,2.0,4.5,,,,,,,,04,2021,04-2021,7862630986
906,RECORTE LETRA 12CM- Z,099087,,MDF,,5.0,4.5,2.0,10.0,22.5,,,,,,,,04,2021,04-2021,8442619179
907,RECORTE LETRA @ 12CM,099088,,MDF,,1.0,4.4,2.0,2.0,4.4,,,,,,,,04,2021,04-2021,6327956455
908,RECORTE LETRA & 12CM,099089,,MDF,,3.0,3.8,1.2,3.6,11.4,,,,,,,,04,2021,04-2021,343561494
909,RECORTE NUMERO 0 12CM,099090,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,04,2021,04-2021,9875870909
910,MINIATURA LASER CACTO 9X16,099091,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,04,2021,04-2021,9120028406
911,MINIATURA LASER CACTO 9X14,099092,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,04,2021,04-2021,2701096349
912,MINIATURA LASER 9X14,099093,,MDF,,0.0,11.8,5.9,0.0,0.0,,,,,,,,04,2021,04-2021,5994237082
913,"MINIATURA LASER 8X13,5",099094,,MDF,,2.0,11.8,5.8,11.6,23.6,,,,,,,,04,2021,04-2021,4255669651
914,BANDEJA RTETANGULAR LISA C/ALÇA 50X27,099095,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,04,2021,04-2021,9958928320
915,BANDEJA RETANGULAR RETA LISA 20X30,099096,,MDF,,0.0,10.0,5.0,0.0,0.0,2.0,0.0,20.0,20.0,0.0,,,04,2021,04-2021,2821020
916,CARRINHO BEBE C/RODA,099097,,MDF,,2.0,120.0,60.0,120.0,240.0,,,,,,,,04,2021,04-2021,9069865376
917,KIT BEBE MINIE 3 PEÇAS,099098,,MDF,,1.0,90.0,45.0,45.0,90.0,,,,,,,,04,2021,04-2021,9557270349
918,KIT BEBE MARINHEIRO 4 PEÇAS ,099099,,MDF,,2.0,120.0,70.0,140.0,240.0,,,,,,,,04,2021,04-2021,3289246855
919,"CRISTALEIRA 1,60X1,00",099100,,MDF,,1.0,460.0,230.0,230.0,460.0,,,,,,,,04,2021,04-2021,8927375001
920,BAÚ G 60X40,099102,,MDF,,1.0,110.0,55.0,55.0,110.0,,,,,,,,04,2021,04-2021,6851585702
