,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
18,Linha Rayza - Verde Água,98015,,Linha,,8.0,10.0,6.5,52.0,80.0,1.0,0.0,9.5,9.5,0.0,,,12,2020,12-2020,6488379328
19,Linha Rayza - Rosa BB,98017,,Linha,,17.0,10.0,6.5,110.5,170.0,,,,,,,,12,2020,12-2020,2103577574
20,Linha Rayza - Manteiga,98020,,Linha,,17.0,10.0,6.5,110.5,170.0,,,,,,,,12,2020,12-2020,7495298516
21,Linha Rayza - Azul Turquesa,98022,,Linha,,8.0,10.0,6.5,52.0,80.0,,,,,,,,12,2020,12-2020,9565376758
22,Linha Rayza - Violeta,98024,,Linha,,1.0,10.0,6.5,6.5,10.0,1.0,0.0,9.5,9.5,0.0,,,12,2020,12-2020,6036753228
23,Linha Rayza - Pink,98025,,Linha,,13.0,10.0,6.5,84.5,130.0,,,,,,,,12,2020,12-2020,3476455057
24,Linha Rayza - Amarelo Ouro,98026,,Linha,,0.0,10.0,6.5,0.0,0.0,,,,,,,,12,2020,12-2020,5698770103
25,Linha Rayza - Azul Royal,98028,,Linha,,0.0,10.0,6.5,0.0,0.0,,,,,,,,12,2020,12-2020,4302611588
26,Linha Rayza - Ramy,98029,,Linha,,14.0,10.0,6.5,91.0,140.0,1.0,0.0,9.5,9.5,0.0,,,12,2020,12-2020,6617092435
27,Linha Rayza - Verde Jade,98031,,Linha,,3.0,10.0,6.5,19.5,30.0,,,,,,,,12,2020,12-2020,2387842387
28,Linha Rayza - Framboesa,98034,,Linha,,9.0,10.0,6.5,58.5,90.0,,,,,,,,12,2020,12-2020,6110250873
29,Linha Rayza - Verde Java,98035,,Linha,,19.0,10.0,6.5,123.5,190.0,,,,,,,,12,2020,12-2020,2287824229
30,Linha Rayza - Cardeal,98037,,Linha,,9.0,10.0,6.5,58.5,90.0,,,,,,,,12,2020,12-2020,3207564732
31,Linha Rayza - Azul Bahamas,98039,,Linha,,5.0,10.0,6.5,32.5,50.0,,,,,,,,12,2020,12-2020,1641864909
32,Linha Rayza - Pistache,98042,,Linha,,14.0,10.0,6.5,91.0,140.0,,,,,,,,12,2020,12-2020,4427070342
33,Linha Rayza - Cereja,98045,,Linha,,2.0,10.0,6.5,13.0,20.0,,,,,,,,12,2020,12-2020,3496435059
34,Linha Rayza - Abóbora,98048,,Linha,,7.0,10.0,6.5,45.5,70.0,,,,,,,,12,2020,12-2020,2263471845
35,Linha Rayza - Vermelho Passion,98056,,Linha,,0.0,9.5,5.5,0.0,0.0,,,,,,,,12,2020,12-2020,2442325027
36,Linha Rayza - Maravilha,98071,,Linha,,7.0,10.0,6.5,45.5,70.0,,,,,,,,12,2020,12-2020,1756128673
37,Linha Rayza - Roxo,98072,,Linha,,7.0,10.0,6.5,45.5,70.0,,,,,,,,12,2020,12-2020,4377454346
38,Linha Rayza - Rosa Boreal,98075,,Linha,,1.0,10.0,6.5,6.5,10.0,8.0,0.0,76.0,76.0,0.0,,,12,2020,12-2020,9484686742
39,Linha Rayza - Canário,98083,,Linha,,4.0,10.0,6.5,26.0,40.0,,,,,,,,12,2020,12-2020,5714029291
40,Linha Rayza - Ouro Velho,98084,,Linha,,-1.0,10.0,6.5,-6.5,-10.0,3.0,0.0,28.5,28.5,0.0,,,12,2020,12-2020,6206958809
41,Linha Rayza - Verde Limão,98085,,Linha,,13.0,10.0,6.5,84.5,130.0,,,,,,,,12,2020,12-2020,258306128
42,Linha Rayza - Telha,98086,,Linha,,16.0,10.0,6.5,104.0,160.0,1.0,0.0,8.5,8.5,0.0,,,12,2020,12-2020,3702085474
43,Linha Rayza - Verde Cítrico,98087,,Linha,,16.0,10.0,6.5,104.0,160.0,,,,,,,,12,2020,12-2020,57153299
44,Linha Rayza - Cobalto,98089,,Linha,,11.0,10.0,6.5,71.5,110.0,,,,,,,,12,2020,12-2020,4048569545
45,Linha Rayza - Marrom Claro,98090,,Linha,,14.0,10.0,6.5,91.0,140.0,1.0,0.0,9.5,9.5,0.0,,,12,2020,12-2020,612517756
46,Linha Rayza - z Mega Hair,98900,,Linha,,6.0,10.0,6.5,39.0,60.0,,,,,,,,12,2020,12-2020,5460137530
47,Linha Rayza - Verde Malvan,98036,,Linha,,3.0,10.0,6.5,19.5,30.0,,,,,,,,12,2020,12-2020,4716987661
48,Meada Anchor - 0292,4635125-0292,Coats Corrente Ltda,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,12,2020,12-2020,1459770528
49,Meada Anchor - 0293,4635125-0293,,Linha,,28.0,3.9,2.0,56.0,109.2,,,,,,,,12,2020,12-2020,9635021979
50,Meada Anchor - 0295,4635125-0295,,Linha,,22.0,3.9,2.0,44.0,85.8,1.0,0.5,3.0,3.0,0.0,,,12,2020,12-2020,3798289473
51,Meada Anchor - 0297,4635125-0297,,Linha,,1.0,3.9,2.0,2.0,3.9,2.0,0.0,7.0,7.0,0.0,,,12,2020,12-2020,6439383603
52,Meada Anchor - 0298,4635125-0298,,Linha,,11.0,3.9,1.85,20.35,42.9,,,,,,,,12,2020,12-2020,3585142971
53,Meada Anchor - 0288,4635125-0288,,Linha,,19.0,3.9,2.0,38.0,74.1,,,,,,,,12,2020,12-2020,2253626961
54,Meada Anchor - 0289,4635125-0289,,Linha,,24.0,3.9,2.0,48.0,93.6,,,,,,,,12,2020,12-2020,7112482157
55,Meada Anchor - 0290,4635125-0290,,Linha,,25.0,3.9,2.0,50.0,97.5,1.0,0.0,3.5,3.5,0.0,,,12,2020,12-2020,4984816366
56,Meada Anchor - 0291,4635125-0291,,Linha,,0.0,3.9,1.85,0.0,0.0,1.0,0.18,3.32,3.32,0.0,,,12,2020,12-2020,2186337569
57,Meada Anchor - 0275,4635125-0275,,Linha,,20.0,3.9,2.0,40.0,78.0,,,,,,,,12,2020,12-2020,4355132988
58,Meada Anchor - 0386,4635125-0386,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,12,2020,12-2020,2910183461
59,Meada Anchor - 0300,4635125-0300,,Linha,,0.0,3.9,2.0,0.0,0.0,,,,,,,,12,2020,12-2020,1313788479
60,Meada Anchor - 0301,7100119,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,12,2020,12-2020,6600775002
61,Meada Anchor - 0302,4635125-0302,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,12,2020,12-2020,1683120757
62,Meada Anchor - 0303,4635125-0303,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,1127254170
63,Meada Anchor - 0304,4635125-0304,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,12,2020,12-2020,1281407835
64,Meada Anchor - 0323,4635125-0323,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,4031960081
65,Meada Anchor - 0324,4635125-0324,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,2022070354
66,Meada Anchor - 0326,4635125-0326,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,6978664791
67,Meada Anchor - 0328,4635125-0328,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,12,2020,12-2020,7471974486
68,Meada Anchor - 0329,4635125-0329,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,12,2020,12-2020,2410586429
69,Meada Anchor - 0330,4635125-0330,,Linha,,25.0,3.9,1.85,46.25,97.5,,,,,,,,12,2020,12-2020,3384930956
70,Meada Anchor - 0332,4635125-0332,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,3339643403
71,Meada Anchor - 0333,4635125-0333,,Linha,,9.0,3.9,2.0,18.0,35.1,2.0,0.0,7.0,7.0,0.0,,,12,2020,12-2020,1133973236
72,Meada Anchor - 0334,4635125-0334,,Linha,,20.0,3.9,2.0,40.0,78.0,2.0,0.0,7.0,7.0,0.0,,,12,2020,12-2020,32238432
73,Meada Anchor - 0335,4635125-0335,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,5751910359
74,Meada Anchor - 0311,4635125-0311,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,12,2020,12-2020,5002998663
75,Meada Anchor - 0313,4635125-0313,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,7162583304
76,Meada Anchor - 0314,4635125-0314,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,12,2020,12-2020,597427344
77,Meada Anchor - 0316,4635125-0316,,Linha,,2.0,3.9,2.0,4.0,7.8,1.0,0.0,3.5,3.5,0.0,,,12,2020,12-2020,3439674115
78,Meada Anchor - 0925,4635125-0925,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,12,2020,12-2020,8953075306
79,Meada Anchor - 0305,4635125-0305,,Linha,,9.0,3.9,2.0,18.0,35.1,3.0,0.0,10.5,10.5,0.0,,,12,2020,12-2020,5457594287
80,Meada Anchor - 0306,4635125-0306,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,12,2020,12-2020,7185504240
81,Meada Anchor - 0307,4635125-0307,,Linha,,0.0,3.9,1.75,0.0,0.0,,,,,,,,12,2020,12-2020,6244372605
82,Meada Anchor - 0308,4635125-0308,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,12,2020,12-2020,7855742532
83,Meada Anchor - 0309,4635125-0309,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,4281422440
84,Meada Anchor - 0310,4635125-0310,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,3458720927
85,Meada Anchor - 0891,4635125-0891,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,12,2020,12-2020,2310968529
86,Meada Anchor - 0890,4635125-0890,,Linha,,0.0,3.9,2.0,0.0,0.0,,,,,,,,12,2020,12-2020,1339775868
87,Meada Anchor - 0901,4635125-0901,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,3277339306
88,Meada Anchor - 0361,4635125-0361,,Linha,,12.0,3.9,2.0,24.0,46.8,2.0,0.1,6.9,6.9,0.0,,,12,2020,12-2020,2611068878
89,Meada Anchor - 0362,4635125-0362,,Linha,,2.0,3.9,2.0,4.0,7.8,1.0,0.0,3.5,3.5,0.0,,,12,2020,12-2020,727367818
90,Meada Anchor - 0363,4635125-0363,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,12,2020,12-2020,5040592442
91,Meada Anchor - 0365,4635125-0365,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,7293893901
92,Meada Anchor - 1045,4635125-1045,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,12,2020,12-2020,5566129126
93,Meada Anchor - 1046,4635125-1046,,Linha,,30.0,3.9,2.0,60.0,117.0,,,,,,,,12,2020,12-2020,4104706598
94,Meada Anchor - 1002,4635125-1002,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,4017424283
95,Meada Anchor - 1001,4635125-1001,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,12,2020,12-2020,6157500322
96,Meada Anchor - 1003,4635125-1003,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,9133354290
97,Meada Anchor - 1004,4635125-1004,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,4039690948
98,Meada Anchor - 0372,4635125-0372,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,12,2020,12-2020,6598931826
99,Meada Anchor - 0373,4635125-0373,,Linha,,0.0,3.9,1.85,0.0,0.0,,,,,,,,12,2020,12-2020,9434165578
100,Meada Anchor - 0374,4635125-0374,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,12,2020,12-2020,105822212
101,Meada Anchor - 0375,4635125-0375,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,1479215414
102,Meada Anchor - 0944,4635125-0944,,Linha,,18.0,3.9,2.0,36.0,70.2,,,,,,,,12,2020,12-2020,4332609705
103,Meada Anchor - 0366,4635125-0366,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,12,2020,12-2020,9143165047
104,Meada Anchor - 0367,4635125-0367,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,12,2020,12-2020,139545314
105,Meada Anchor - 0368,4635125-0368,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,12,2020,12-2020,8704945765
106,Meada Anchor - 0369,4635125-0369,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,2211040037
107,Meada Anchor - 0370,4635125-0370,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,9643682909
108,Meada anchor - 0371,4635125-0371,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,5980724119
109,Meada Anchor - 0358,4635125-0358,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,8340269167
110,Meada Anchor - 0359,4635125-0359,,Linha,,0.0,3.9,1.75,0.0,0.0,,,,,,,,12,2020,12-2020,6274771268
111,Meada Anchor - 0360,4635125-0360,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,5198828974
112,Novelo Anchor - 00046,4592108-00046,,Linha,,4.0,9.8,5.9,23.6,39.2,,,,,,,,12,2020,12-2020,5548612401
113,Novelo Anchor - 00291,4592108-00291,,Linha,,6.0,9.5,5.9,35.4,57.0,,,,,,,,12,2020,12-2020,6644269341
114,Novelo Anchor - 00255,4592108-00255,,Linha,,3.0,9.5,5.9,17.7,28.5,,,,,,,,12,2020,12-2020,8225047942
115,Novelo Anchor - 00307,4592108-00307,,Linha,,5.0,9.5,5.9,29.5,47.5,,,,,,,,12,2020,12-2020,743872718
116,Novelo Anchor - 00304,4592108-00304,,Linha,,6.0,9.5,5.9,35.4,57.0,1.0,0.0,9.5,9.5,0.0,,,12,2020,12-2020,2430190706
117,Novelo Anchor - 00134,4592108-00134,,Linha,,7.0,9.8,5.9,41.3,68.6,,,,,,,,12,2020,12-2020,9432987655
118,Novelo Anchor - 00001BRANCO,4592108-00001,,Linha,,0.0,8.8,5.9,0.0,0.0,,,,,,,,12,2020,12-2020,7324045553
119,Novelo Anchor - 00403,4592108-00403,,Linha,,0.0,9.5,5.9,0.0,0.0,,,,,,,,12,2020,12-2020,4604649562
120,Novelo Anchor - 00188,4592108-00188,,Linha,,1.0,9.5,5.9,5.9,9.5,,,,,,,,12,2020,12-2020,4699984038
121,Novelo Anchor - 00130,4592108-00130,,Linha,,7.0,8.8,5.9,41.3,61.6,1.0,0.0,8.8,8.8,0.0,,,12,2020,12-2020,1088846423
122,Novelo Anchor - 00357,4592108-00357,,Linha,,0.0,9.5,5.9,0.0,0.0,,,,,,,,12,2020,12-2020,9515307525
123,Novelo Anchor - 01217,4592108-01217,,Linha,,8.0,9.5,5.9,47.2,76.0,,,,,,,,12,2020,12-2020,4056467434
124,Novelo Anchor - 00368,4592108-00368,,Linha,,3.0,9.5,5.9,17.7,28.5,,,,,,,,12,2020,12-2020,2841464506
125,Novelo Anchor - 00376,4592108-00376,,Linha,,1.0,9.5,5.9,5.9,9.5,,,,,,,,12,2020,12-2020,708705603
126,Novelo Anchor - 01202,4592108-01202,,Linha,,4.0,9.5,5.9,23.6,38.0,2.0,0.0,19.0,19.0,0.0,,,12,2020,12-2020,6843440792
127,Novelo Anchor - 00101,4592108-00101,,Linha,,3.0,9.5,5.9,17.7,28.5,,,,,,,,12,2020,12-2020,5709993261
128,Meada Anchor - 0380,4635125-0380,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,12,2020,12-2020,7908922666
129,Meada Anchor - 0381,4635125-0381,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,9781383040
130,Meada Anchor - 0382,4635125-0382,,Linha,,29.0,3.9,2.0,58.0,113.1,4.0,0.1,13.9,13.9,0.0,,,12,2020,12-2020,9509746442
131,Meada Anchor - 0276,4635125-0276,,Linha,,21.0,3.9,2.0,42.0,81.9,,,,,,,,12,2020,12-2020,9845629348
132,Meada Anchor - 1082,4635125-1082,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,12,2020,12-2020,8682699509
133,Meada Anchor - 1084,4635125-1084,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,12,2020,12-2020,4568091564
134,Meada Anchor - 1086,4635125-1086,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,12,2020,12-2020,5379795841
135,Meada Anchor - 1088,4635125-1088,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,1788281784
136,Meada Anchor - 1009,4635125-1009,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,2981092651
137,Meada Anchor - 0881,4635125-0881,,Linha,,8.0,3.9,2.0,16.0,31.2,3.0,0.15,10.35,10.35,0.0,,,12,2020,12-2020,2930815651
138,Meada Anchor - 0376,4635125-0376,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,12,2020,12-2020,5959374241
139,Meada Anchor - 0378,4635125-0378,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,12,2020,12-2020,8848460601
140,Meada Anchor - 0379,4635125-0379,,Linha,,1.0,3.9,2.0,2.0,3.9,1.0,0.0,3.5,3.5,0.0,,,12,2020,12-2020,6108961347
141,Meada Anchor - 0778,4635125-0778,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,12,2020,12-2020,6885863664
142,Meada Anchor - 1008,4635125-1008,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,12,2020,12-2020,3270539870
143,Meada Anchor - 0914,4635125-0914,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,7864026309
144,Meada Anchor - 1007,4635125-1007,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,12,2020,12-2020,9881259310
145,Meada Anchor - 0936,4635125-0936,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,12,2020,12-2020,6130099643
146,Meada Anchor - 0882,4635125-0882,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,12,2020,12-2020,5391139508
147,Meada Anchor - 0883,4635125-0883,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,12,2020,12-2020,3099870992
148,Meada Anchor - 0884,4635125-0884,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,12,2020,12-2020,3709440728
149,Meada Anchor - 0347,4635125-0347,,Linha,,13.0,3.9,2.0,26.0,50.7,,,,,,,,12,2020,12-2020,6556323989
150,Meada Anchor - 0349,4635125-0349,,Linha,,5.0,3.9,2.0,10.0,19.5,1.0,0.0,3.5,3.5,0.0,,,12,2020,12-2020,1645518653
151,Meada Anchor - 0355,4635125-0355,,Linha,,13.0,3.9,2.0,26.0,50.7,,,,,,,,12,2020,12-2020,3093796542
152,Meada Anchor - 0357,4635125-0357,,Linha,,2.0,3.9,2.0,4.0,7.8,1.0,0.16,3.34,3.34,0.0,,,12,2020,12-2020,2602351933
153,Meada Anchor - 1010,4635125-1010,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,4438369980
154,Meada Anchor - 1047,4635125-1047,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,12,2020,12-2020,8876218351
155,Meada Anchor - 1048,4635125-1048,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,2803297421
156,Meada Anchor - 1049,4635125-1049,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,12,2020,12-2020,1663510417
157,Meada Anchor - 0351,4635125-0351,,Linha,,24.0,3.9,2.0,48.0,93.6,,,,,,,,12,2020,12-2020,7435327930
158,Meada Anchor - 0352,4635125-0352,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,12,2020,12-2020,8452977582
159,Meada Anchor - 1011,4635125-1011,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,2959051287
160,Meada Anchor - 1012,4635125-1012,,Linha,,9.0,3.9,2.0,18.0,35.1,3.0,0.15,10.35,10.35,0.0,,,12,2020,12-2020,6864224500
161,Meada Anchor - 0868,4635125-0868,,Linha,,14.0,3.9,2.0,28.0,54.6,,,,,,,,12,2020,12-2020,5667060891
162,Meada Anchor - 9575,4635125-9575,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,5802241016
163,Meada Anchor - 1013,4635125-1013,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,12,2020,12-2020,2616791755
164,Meada Anchor - 1014,4635125-1014,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,12,2020,12-2020,5822519782
165,Meada Anchor - 0336,4635125-0336,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,12,2020,12-2020,5877415415
166,Meada Anchor - 0337,4635125-0337,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,12,2020,12-2020,5873591745
167,Meada Anchor - 0338,4635125-0338,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,12,2020,12-2020,6116621510
168,Meada Anchor - 5975,4635125-5975,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,12,2020,12-2020,4897452867
169,Meada Anchor - 0340,4635125-0340,,Linha,,19.0,3.9,2.0,38.0,74.1,,,,,,,,12,2020,12-2020,8727301495
170,Meada Anchor - 0341,4635125-0341,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,12,2020,12-2020,9434122311
171,Meada Anchor - 0006,124054,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,12,2020,12-2020,9401682700
172,Meada Anchor - 0008,124055,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,9655415922
173,Meada Anchor - 0009,4635125-0009,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,12,2020,12-2020,5546640599
174,Meada Anchor - 0010,124056,,Linha,,2.0,3.9,2.0,4.0,7.8,1.0,0.0,3.5,3.5,0.0,,,12,2020,12-2020,2164240090
175,Meada Anchor - 0011,124057,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,2283585061
176,Meada Anchor - 0013,4635125-0013,,Linha,,0.0,3.9,1.85,0.0,0.0,,,,,,,,12,2020,12-2020,9311492515
177,Meada Anchor - 1020,4635125-1020,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,5641108970
178,Meada Anchor - 1021,4635125-1021,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,12,2020,12-2020,677630033
179,Meada Anchor - 1022,4635125-1022,,Linha,,12.0,3.9,1.85,22.2,46.8,,,,,,,,12,2020,12-2020,7659046931
180,Meada Anchor - 1023,4635125-1023,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,12,2020,12-2020,2958660723
181,Meada Anchor - 1024,4635125-1024,,Linha,,15.0,3.9,2.0,30.0,58.5,3.0,0.15,10.35,10.35,0.0,,,12,2020,12-2020,3489095564
182,Meada Anchor - 1025,4635125-1025,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,12,2020,12-2020,2086103078
183,Meada Anchor - 1015,4635125-1015,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,3143153460
184,Meada Anchor - 0023,4635125-0023,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,12,2020,12-2020,9719551452
185,Meada Anchor - 0024,4635125-0024,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,12,2020,12-2020,9752361520
186,Meada Anchor - 0025,4635125-0025,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,12,2020,12-2020,3325878958
187,Meada Anchor - 0026,4635125-0026,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,12,2020,12-2020,8651614986
188,Meada Anchor - 0027,4635125-0027,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,12,2020,12-2020,5770382413
189,Meada Anchor - 0028,4635125-0028,,Linha,,7.0,3.9,2.0,14.0,27.3,2.0,0.0,7.0,7.0,0.0,,,12,2020,12-2020,2743016347
190,Meada Anchor - 0029,4635125-0029,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,12,2020,12-2020,1319952346
191,Meada Anchor - 1006,4635125-1006,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,12,2020,12-2020,6163847621
