,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
47,Linha Rayza - Verde Malvan,98036,,Linha,,3.0,10.0,6.5,19.5,30.0,,,,,,,,01,2021,01-2021,8332197453
48,Meada Anchor - 0292,4635125-0292,Coats Corrente Ltda,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,01,2021,01-2021,8418517913
49,Meada Anchor - 0293,4635125-0293,,Linha,,28.0,3.9,2.0,56.0,109.2,,,,,,,,01,2021,01-2021,8759225311
50,Meada Anchor - 0295,4635125-0295,,Linha,,22.0,3.9,2.0,44.0,85.8,,,,,,,,01,2021,01-2021,3759052729
51,Meada Anchor - 0297,4635125-0297,,Linha,,1.0,3.9,2.0,2.0,3.9,1.0,0.0,3.5,3.5,0.0,,,01,2021,01-2021,1558152084
52,Meada Anchor - 0298,4635125-0298,,Linha,,11.0,3.9,1.85,20.35,42.9,,,,,,,,01,2021,01-2021,9696158962
53,Meada Anchor - 0288,4635125-0288,,Linha,,19.0,3.9,2.0,38.0,74.1,,,,,,,,01,2021,01-2021,240591245
54,Meada Anchor - 0289,4635125-0289,,Linha,,24.0,3.9,2.0,48.0,93.6,,,,,,,,01,2021,01-2021,8990507092
55,Meada Anchor - 0290,4635125-0290,,Linha,,25.0,3.9,2.0,50.0,97.5,,,,,,,,01,2021,01-2021,5045251392
56,Meada Anchor - 0291,4635125-0291,,Linha,,0.0,3.9,1.85,0.0,0.0,,,,,,,,01,2021,01-2021,9035063555
57,Meada Anchor - 0275,4635125-0275,,Linha,,20.0,3.9,2.0,40.0,78.0,,,,,,,,01,2021,01-2021,246851173
58,Meada Anchor - 0386,4635125-0386,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,01,2021,01-2021,8785680535
59,Meada Anchor - 0300,4635125-0300,,Linha,,0.0,3.9,2.0,0.0,0.0,,,,,,,,01,2021,01-2021,830989016
60,Meada Anchor - 0301,7100119,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,4602765155
61,Meada Anchor - 0302,4635125-0302,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,01,2021,01-2021,6794986123
62,Meada Anchor - 0303,4635125-0303,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,5465106092
63,Meada Anchor - 0304,4635125-0304,,Linha,,8.0,3.9,2.0,16.0,31.2,1.0,0.0,3.5,3.5,0.0,,,01,2021,01-2021,6349768906
64,Meada Anchor - 0323,4635125-0323,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,1691146951
65,Meada Anchor - 0324,4635125-0324,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,1975254388
66,Meada Anchor - 0326,4635125-0326,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,9972466489
67,Meada Anchor - 0328,4635125-0328,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,01,2021,01-2021,496408639
68,Meada Anchor - 0329,4635125-0329,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,01,2021,01-2021,967852299
69,Meada Anchor - 0330,4635125-0330,,Linha,,25.0,3.9,1.85,46.25,97.5,,,,,,,,01,2021,01-2021,647764186
70,Meada Anchor - 0332,4635125-0332,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,9824466178
71,Meada Anchor - 0333,4635125-0333,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,8036245739
72,Meada Anchor - 0334,4635125-0334,,Linha,,20.0,3.9,2.0,40.0,78.0,,,,,,,,01,2021,01-2021,9472739964
73,Meada Anchor - 0335,4635125-0335,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,4873375408
74,Meada Anchor - 0311,4635125-0311,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,01,2021,01-2021,7872291651
75,Meada Anchor - 0313,4635125-0313,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,7063648109
76,Meada Anchor - 0314,4635125-0314,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,01,2021,01-2021,8500184855
77,Meada Anchor - 0316,4635125-0316,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,01,2021,01-2021,9417126149
78,Meada Anchor - 0925,4635125-0925,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,9581811453
79,Meada Anchor - 0305,4635125-0305,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,4673892842
80,Meada Anchor - 0306,4635125-0306,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,4809460215
81,Meada Anchor - 0307,4635125-0307,,Linha,,0.0,3.9,1.75,0.0,0.0,,,,,,,,01,2021,01-2021,2791417015
82,Meada Anchor - 0308,4635125-0308,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,01,2021,01-2021,3396866180
83,Meada Anchor - 0309,4635125-0309,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,1511966368
84,Meada Anchor - 0310,4635125-0310,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,8113278618
85,Meada Anchor - 0891,4635125-0891,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,01,2021,01-2021,9546357125
86,Meada Anchor - 0890,4635125-0890,,Linha,,0.0,3.9,2.0,0.0,0.0,,,,,,,,01,2021,01-2021,5192423679
87,Meada Anchor - 0901,4635125-0901,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,2799999354
88,Meada Anchor - 0361,4635125-0361,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,01,2021,01-2021,2154548389
89,Meada Anchor - 0362,4635125-0362,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,01,2021,01-2021,6203523488
90,Meada Anchor - 0363,4635125-0363,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,01,2021,01-2021,3996114703
91,Meada Anchor - 0365,4635125-0365,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,761437967
92,Meada Anchor - 1045,4635125-1045,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,01,2021,01-2021,5177716238
93,Meada Anchor - 1046,4635125-1046,,Linha,,30.0,3.9,2.0,60.0,117.0,,,,,,,,01,2021,01-2021,7489051511
94,Meada Anchor - 1002,4635125-1002,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,8378983282
95,Meada Anchor - 1001,4635125-1001,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,1960730552
96,Meada Anchor - 1003,4635125-1003,,Linha,,6.0,3.9,2.0,12.0,23.4,1.0,0.0,3.5,3.5,0.0,,,01,2021,01-2021,141447534
97,Meada Anchor - 1004,4635125-1004,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,5880956907
98,Meada Anchor - 0372,4635125-0372,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,9394199691
99,Meada Anchor - 0373,4635125-0373,,Linha,,0.0,3.9,1.85,0.0,0.0,,,,,,,,01,2021,01-2021,1848379318
100,Meada Anchor - 0374,4635125-0374,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,01,2021,01-2021,8733398976
101,Meada Anchor - 0375,4635125-0375,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,1967672460
102,Meada Anchor - 0944,4635125-0944,,Linha,,18.0,3.9,2.0,36.0,70.2,3.0,0.0,10.5,10.5,0.0,,,01,2021,01-2021,4634014977
103,Meada Anchor - 0366,4635125-0366,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,5836042945
104,Meada Anchor - 0367,4635125-0367,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,01,2021,01-2021,347423024
105,Meada Anchor - 0368,4635125-0368,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,01,2021,01-2021,7298251315
106,Meada Anchor - 0369,4635125-0369,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,4092756331
107,Meada Anchor - 0370,4635125-0370,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,170316119
108,Meada anchor - 0371,4635125-0371,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,9828501284
109,Meada Anchor - 0358,4635125-0358,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,4828374304
110,Meada Anchor - 0359,4635125-0359,,Linha,,0.0,3.9,1.75,0.0,0.0,,,,,,,,01,2021,01-2021,3346989608
111,Meada Anchor - 0360,4635125-0360,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,5899073947
112,Novelo Anchor - 00046,4592108-00046,,Linha,,4.0,9.8,5.9,23.6,39.2,1.0,0.0,9.8,9.8,0.0,,,01,2021,01-2021,8920798138
113,Novelo Anchor - 00291,4592108-00291,,Linha,,6.0,9.5,5.9,35.4,57.0,,,,,,,,01,2021,01-2021,3482478890
114,Novelo Anchor - 00255,4592108-00255,,Linha,,3.0,9.5,5.9,17.7,28.5,,,,,,,,01,2021,01-2021,9012979741
115,Novelo Anchor - 00307,4592108-00307,,Linha,,5.0,9.5,5.9,29.5,47.5,,,,,,,,01,2021,01-2021,7009797095
116,Novelo Anchor - 00304,4592108-00304,,Linha,,6.0,9.5,5.9,35.4,57.0,1.0,0.0,9.5,9.5,0.0,,,01,2021,01-2021,5472438410
117,Novelo Anchor - 00134,4592108-00134,,Linha,,7.0,9.8,5.9,41.3,68.6,1.0,0.0,9.8,9.8,0.0,,,01,2021,01-2021,7571839177
118,Novelo Anchor - 00001BRANCO,4592108-00001,,Linha,,0.0,8.8,5.9,0.0,0.0,,,,,,,,01,2021,01-2021,6794796555
119,Novelo Anchor - 00403,4592108-00403,,Linha,,0.0,9.5,5.9,0.0,0.0,1.0,0.0,9.5,9.5,0.0,,,01,2021,01-2021,909104398
120,Novelo Anchor - 00188,4592108-00188,,Linha,,1.0,9.5,5.9,5.9,9.5,,,,,,,,01,2021,01-2021,7321640899
121,Novelo Anchor - 00130,4592108-00130,,Linha,,7.0,8.8,5.9,41.3,61.6,1.0,0.0,8.8,8.8,0.0,,,01,2021,01-2021,5199587867
122,Novelo Anchor - 00357,4592108-00357,,Linha,,0.0,9.5,5.9,0.0,0.0,1.0,0.0,9.5,9.5,0.0,,,01,2021,01-2021,6631046901
123,Novelo Anchor - 01217,4592108-01217,,Linha,,8.0,9.5,5.9,47.2,76.0,1.0,0.0,9.5,9.5,0.0,,,01,2021,01-2021,4488729965
124,Novelo Anchor - 00368,4592108-00368,,Linha,,3.0,9.5,5.9,17.7,28.5,,,,,,,,01,2021,01-2021,617074691
125,Novelo Anchor - 00376,4592108-00376,,Linha,,1.0,9.5,5.9,5.9,9.5,,,,,,,,01,2021,01-2021,1981877061
126,Novelo Anchor - 01202,4592108-01202,,Linha,,4.0,9.5,5.9,23.6,38.0,1.0,0.0,9.5,9.5,0.0,,,01,2021,01-2021,3092697166
127,Novelo Anchor - 00101,4592108-00101,,Linha,,3.0,9.5,5.9,17.7,28.5,,,,,,,,01,2021,01-2021,6952394571
128,Meada Anchor - 0380,4635125-0380,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,01,2021,01-2021,7711674962
129,Meada Anchor - 0381,4635125-0381,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,4487121099
130,Meada Anchor - 0382,4635125-0382,,Linha,,29.0,3.9,2.0,58.0,113.1,,,,,,,,01,2021,01-2021,4825115993
131,Meada Anchor - 0276,4635125-0276,,Linha,,21.0,3.9,2.0,42.0,81.9,,,,,,,,01,2021,01-2021,8338009679
132,Meada Anchor - 1082,4635125-1082,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,01,2021,01-2021,9225671209
133,Meada Anchor - 1084,4635125-1084,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,01,2021,01-2021,6937609491
134,Meada Anchor - 1086,4635125-1086,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,01,2021,01-2021,3933097756
135,Meada Anchor - 1088,4635125-1088,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,9140909216
136,Meada Anchor - 1009,4635125-1009,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,286247588
137,Meada Anchor - 0881,4635125-0881,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,01,2021,01-2021,1963963191
138,Meada Anchor - 0376,4635125-0376,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,01,2021,01-2021,3002303468
139,Meada Anchor - 0378,4635125-0378,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,01,2021,01-2021,2491767736
140,Meada Anchor - 0379,4635125-0379,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,01,2021,01-2021,9011085264
141,Meada Anchor - 0778,4635125-0778,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,598119693
142,Meada Anchor - 1008,4635125-1008,,Linha,,4.0,3.9,2.0,8.0,15.6,,,,,,,,01,2021,01-2021,9303536807
143,Meada Anchor - 0914,4635125-0914,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,9180690315
144,Meada Anchor - 1007,4635125-1007,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,01,2021,01-2021,2862290427
145,Meada Anchor - 0936,4635125-0936,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,3551692725
146,Meada Anchor - 0882,4635125-0882,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,01,2021,01-2021,7649224744
147,Meada Anchor - 0883,4635125-0883,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,7734502229
148,Meada Anchor - 0884,4635125-0884,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,01,2021,01-2021,1699397771
149,Meada Anchor - 0347,4635125-0347,,Linha,,13.0,3.9,2.0,26.0,50.7,1.0,0.0,3.5,3.5,0.0,,,01,2021,01-2021,4323098748
150,Meada Anchor - 0349,4635125-0349,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,6951565347
151,Meada Anchor - 0355,4635125-0355,,Linha,,13.0,3.9,2.0,26.0,50.7,,,,,,,,01,2021,01-2021,9671253115
152,Meada Anchor - 0357,4635125-0357,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,01,2021,01-2021,8899176006
153,Meada Anchor - 1010,4635125-1010,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,8428837784
154,Meada Anchor - 1047,4635125-1047,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,01,2021,01-2021,1868341315
155,Meada Anchor - 1048,4635125-1048,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,5057801261
156,Meada Anchor - 1049,4635125-1049,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,6225903117
157,Meada Anchor - 0351,4635125-0351,,Linha,,24.0,3.9,2.0,48.0,93.6,,,,,,,,01,2021,01-2021,515557711
158,Meada Anchor - 0352,4635125-0352,,Linha,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,2605913499
159,Meada Anchor - 1011,4635125-1011,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,7158869596
160,Meada Anchor - 1012,4635125-1012,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,6165404004
161,Meada Anchor - 0868,4635125-0868,,Linha,,14.0,3.9,2.0,28.0,54.6,,,,,,,,01,2021,01-2021,4355565031
162,Meada Anchor - 9575,4635125-9575,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,1602961316
163,Meada Anchor - 1013,4635125-1013,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,01,2021,01-2021,8518922531
164,Meada Anchor - 1014,4635125-1014,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,01,2021,01-2021,7628739422
165,Meada Anchor - 0336,4635125-0336,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,01,2021,01-2021,5301190219
166,Meada Anchor - 0337,4635125-0337,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,01,2021,01-2021,5286936275
167,Meada Anchor - 0338,4635125-0338,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,01,2021,01-2021,6288728167
168,Meada Anchor - 5975,4635125-5975,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,01,2021,01-2021,6560598572
169,Meada Anchor - 0340,4635125-0340,,Linha,,19.0,3.9,2.0,38.0,74.1,,,,,,,,01,2021,01-2021,180127705
170,Meada Anchor - 0341,4635125-0341,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,01,2021,01-2021,9183659508
171,Meada Anchor - 0006,124054,,Linha,,11.0,3.9,2.0,22.0,42.9,,,,,,,,01,2021,01-2021,9818020320
172,Meada Anchor - 0008,124055,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,9559930444
173,Meada Anchor - 0009,4635125-0009,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,01,2021,01-2021,885918237
174,Meada Anchor - 0010,124056,,Linha,,2.0,3.9,2.0,4.0,7.8,,,,,,,,01,2021,01-2021,1033092503
175,Meada Anchor - 0011,124057,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,2402886624
176,Meada Anchor - 0013,4635125-0013,,Linha,,0.0,3.9,1.85,0.0,0.0,,,,,,,,01,2021,01-2021,2520997987
177,Meada Anchor - 1020,4635125-1020,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,5232443101
178,Meada Anchor - 1021,4635125-1021,,Linha,,17.0,3.9,2.0,34.0,66.3,,,,,,,,01,2021,01-2021,1990291688
179,Meada Anchor - 1022,4635125-1022,,Linha,,12.0,3.9,1.85,22.2,46.8,,,,,,,,01,2021,01-2021,6603498874
180,Meada Anchor - 1023,4635125-1023,,Linha,,1.0,3.9,2.0,2.0,3.9,,,,,,,,01,2021,01-2021,2152109735
181,Meada Anchor - 1024,4635125-1024,,Linha,,15.0,3.9,2.0,30.0,58.5,,,,,,,,01,2021,01-2021,7440935788
182,Meada Anchor - 1025,4635125-1025,,Linha,,9.0,3.9,2.0,18.0,35.1,,,,,,,,01,2021,01-2021,3169799625
183,Meada Anchor - 1015,4635125-1015,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,5820374378
184,Meada Anchor - 0023,4635125-0023,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,01,2021,01-2021,1996936985
185,Meada Anchor - 0024,4635125-0024,,Linha,,12.0,3.9,2.0,24.0,46.8,,,,,,,,01,2021,01-2021,8279745733
186,Meada Anchor - 0025,4635125-0025,,Linha,,16.0,3.9,2.0,32.0,62.4,,,,,,,,01,2021,01-2021,3367007216
187,Meada Anchor - 0026,4635125-0026,,Linha,,5.0,3.9,2.0,10.0,19.5,,,,,,,,01,2021,01-2021,6183062679
188,Meada Anchor - 0027,4635125-0027,,Linha,,8.0,3.9,2.0,16.0,31.2,,,,,,,,01,2021,01-2021,4525891474
189,Meada Anchor - 0028,4635125-0028,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,6859669733
190,Meada Anchor - 0029,4635125-0029,,Linha,,7.0,3.9,2.0,14.0,27.3,,,,,,,,01,2021,01-2021,6169392050
191,Meada Anchor - 1006,4635125-1006,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,6429595373
192,Meada Anchor - 1005,4635125-1005,,Linha,,6.0,3.9,2.0,12.0,23.4,,,,,,,,01,2021,01-2021,313857173
193,Meada Anchor - 0031,4635125-0031,,Linha,,0.0,3.9,1.75,0.0,0.0,,,,,,,,01,2021,01-2021,9557052491
194,Meada Anchor - 0033,4635125-0033,,Linha,,14.0,3.9,2.0,28.0,54.6,,,,,,,,01,2021,01-2021,5798873650
